split,label,president_dir,filename,source_path,output_path,char_count
train,democrat,William_J_Clinton,"February 10, 1993__executive-order-12838termination-and-limitation-of-federal-advisory-committees.txt","William_J_Clinton/February 10, 1993__executive-order-12838termination-and-limitation-of-federal-advisory-committees.txt","train/democrat/William_J_Clinton/February 10, 1993__executive-order-12838termination-and-limitation-of-federal-advisory-committees.txt",1949
train,democrat,Barack_Obama,"February 25, 2011__executive-order-13566blocking-property-and-prohibiting-certain-transactions-related-to-libya.txt","Barack_Obama/February 25, 2011__executive-order-13566blocking-property-and-prohibiting-certain-transactions-related-to-libya.txt","train/democrat/Barack_Obama/February 25, 2011__executive-order-13566blocking-property-and-prohibiting-certain-transactions-related-to-libya.txt",6437
train,democrat,William_J_Clinton,"October 22, 1997__executive-order-13065further-amendment-to-executive-order-13038advisory-committee-on-public-interest-obligations-of-digital-television-broad.txt","William_J_Clinton/October 22, 1997__executive-order-13065further-amendment-to-executive-order-13038advisory-committee-on-public-interest-obligations-of-digital-television-broad.txt","train/democrat/William_J_Clinton/October 22, 1997__executive-order-13065further-amendment-to-executive-order-13038advisory-committee-on-public-interest-obligations-of-digital-television-broad.txt",730
train,democrat,Barack_Obama,"May 21, 2012__executive-order-13615providing-an-order-of-succession-within-the-office-of-management-and-budget.txt","Barack_Obama/May 21, 2012__executive-order-13615providing-an-order-of-succession-within-the-office-of-management-and-budget.txt","train/democrat/Barack_Obama/May 21, 2012__executive-order-13615providing-an-order-of-succession-within-the-office-of-management-and-budget.txt",2336
train,democrat,Barack_Obama,"January 11, 2010__executive-order-13528establishment-of-the-council-of-governors.txt","Barack_Obama/January 11, 2010__executive-order-13528establishment-of-the-council-of-governors.txt","train/democrat/Barack_Obama/January 11, 2010__executive-order-13528establishment-of-the-council-of-governors.txt",3998
train,democrat,Joseph_R_Biden_Jr,"April 27, 2023__executive-order-14097authority-to-order-the-ready-reserve-of-the-armed-forces-to-active-duty-to-address-international-drug-trafficking.txt","Joseph_R_Biden_Jr/April 27, 2023__executive-order-14097authority-to-order-the-ready-reserve-of-the-armed-forces-to-active-duty-to-address-international-drug-trafficking.txt","train/democrat/Joseph_R_Biden_Jr/April 27, 2023__executive-order-14097authority-to-order-the-ready-reserve-of-the-armed-forces-to-active-duty-to-address-international-drug-trafficking.txt",1623
train,democrat,William_J_Clinton,"September 05, 1996__executive-order-13017advisory-commission-on-consumer-protection-and-quality-in-the-health-care-industry.txt","William_J_Clinton/September 05, 1996__executive-order-13017advisory-commission-on-consumer-protection-and-quality-in-the-health-care-industry.txt","train/democrat/William_J_Clinton/September 05, 1996__executive-order-13017advisory-commission-on-consumer-protection-and-quality-in-the-health-care-industry.txt",3516
train,democrat,Barack_Obama,"January 12, 2017__executive-order-13758amending-executive-order-11016-to-update-eligibility-criteria-for-award-of-the-purple-heart.txt","Barack_Obama/January 12, 2017__executive-order-13758amending-executive-order-11016-to-update-eligibility-criteria-for-award-of-the-purple-heart.txt","train/democrat/Barack_Obama/January 12, 2017__executive-order-13758amending-executive-order-11016-to-update-eligibility-criteria-for-award-of-the-purple-heart.txt",3999
train,democrat,William_J_Clinton,"August 04, 1999__executive-order-13132federalism.txt","William_J_Clinton/August 04, 1999__executive-order-13132federalism.txt","train/democrat/William_J_Clinton/August 04, 1999__executive-order-13132federalism.txt",14466
train,democrat,Joseph_R_Biden_Jr,"April 22, 2022__executive-order-14072strengthening-the-nations-forests-communities-and-local-economies.txt","Joseph_R_Biden_Jr/April 22, 2022__executive-order-14072strengthening-the-nations-forests-communities-and-local-economies.txt","train/democrat/Joseph_R_Biden_Jr/April 22, 2022__executive-order-14072strengthening-the-nations-forests-communities-and-local-economies.txt",14747
train,democrat,William_J_Clinton,"May 02, 1994__executive-order-12913revocation-of-executive-order-no-12582.txt","William_J_Clinton/May 02, 1994__executive-order-12913revocation-of-executive-order-no-12582.txt","train/democrat/William_J_Clinton/May 02, 1994__executive-order-12913revocation-of-executive-order-no-12582.txt",332
train,democrat,William_J_Clinton,"October 28, 1994__executive-order-12935amending-executive-order-no-11157-as-it-relates-to-the-definition-of-field-duty.txt","William_J_Clinton/October 28, 1994__executive-order-12935amending-executive-order-no-11157-as-it-relates-to-the-definition-of-field-duty.txt","train/democrat/William_J_Clinton/October 28, 1994__executive-order-12935amending-executive-order-no-11157-as-it-relates-to-the-definition-of-field-duty.txt",672
train,democrat,William_J_Clinton,"August 12, 1999__executive-order-13134developing-and-promoting-biobased-products-and-bioenergy.txt","William_J_Clinton/August 12, 1999__executive-order-13134developing-and-promoting-biobased-products-and-bioenergy.txt","train/democrat/William_J_Clinton/August 12, 1999__executive-order-13134developing-and-promoting-biobased-products-and-bioenergy.txt",10266
train,democrat,William_J_Clinton,"April 22, 1994__executive-order-12909order-of-succession-of-officers-to-act-as-secretary-of-the-air-force.txt","William_J_Clinton/April 22, 1994__executive-order-12909order-of-succession-of-officers-to-act-as-secretary-of-the-air-force.txt","train/democrat/William_J_Clinton/April 22, 1994__executive-order-12909order-of-succession-of-officers-to-act-as-secretary-of-the-air-force.txt",2128
train,democrat,Barack_Obama,"May 01, 2012__executive-order-13609promoting-international-regulatory-cooperation.txt","Barack_Obama/May 01, 2012__executive-order-13609promoting-international-regulatory-cooperation.txt","train/democrat/Barack_Obama/May 01, 2012__executive-order-13609promoting-international-regulatory-cooperation.txt",8695
train,democrat,Barack_Obama,"May 07, 2010__executive-order-13541temporary-organization-to-facilitate-a-strategic-partnership-with-the-republic-of-iraq.txt","Barack_Obama/May 07, 2010__executive-order-13541temporary-organization-to-facilitate-a-strategic-partnership-with-the-republic-of-iraq.txt","train/democrat/Barack_Obama/May 07, 2010__executive-order-13541temporary-organization-to-facilitate-a-strategic-partnership-with-the-republic-of-iraq.txt",2690
train,democrat,William_J_Clinton,"April 21, 1993__executive-order-12843procurement-requirements-and-policies-for-federal-agencies-for-ozone-depleting-substances.txt","William_J_Clinton/April 21, 1993__executive-order-12843procurement-requirements-and-policies-for-federal-agencies-for-ozone-depleting-substances.txt","train/democrat/William_J_Clinton/April 21, 1993__executive-order-12843procurement-requirements-and-policies-for-federal-agencies-for-ozone-depleting-substances.txt",6922
train,democrat,Barack_Obama,"March 07, 2011__executive-order-13567periodic-review-of-individuals-detained-at-guantanamo-bay-naval-station-pursuant-to-the-authorization-for-use-of-milita.txt","Barack_Obama/March 07, 2011__executive-order-13567periodic-review-of-individuals-detained-at-guantanamo-bay-naval-station-pursuant-to-the-authorization-for-use-of-milita.txt","train/democrat/Barack_Obama/March 07, 2011__executive-order-13567periodic-review-of-individuals-detained-at-guantanamo-bay-naval-station-pursuant-to-the-authorization-for-use-of-milita.txt",14078
train,democrat,Joseph_R_Biden_Jr,"January 27, 2021__executive-order-14008tackling-the-climate-crisis-at-home-and-abroad.txt","Joseph_R_Biden_Jr/January 27, 2021__executive-order-14008tackling-the-climate-crisis-at-home-and-abroad.txt","train/democrat/Joseph_R_Biden_Jr/January 27, 2021__executive-order-14008tackling-the-climate-crisis-at-home-and-abroad.txt",51030
train,democrat,William_J_Clinton,"October 20, 1993__executive-order-12874establishing-an-emergency-board-to-investigate-a-dispute-between-the-long-island-rail-road-and-certain-of-its-employees.txt","William_J_Clinton/October 20, 1993__executive-order-12874establishing-an-emergency-board-to-investigate-a-dispute-between-the-long-island-rail-road-and-certain-of-its-employees.txt","train/democrat/William_J_Clinton/October 20, 1993__executive-order-12874establishing-an-emergency-board-to-investigate-a-dispute-between-the-long-island-rail-road-and-certain-of-its-employees.txt",916
train,democrat,William_J_Clinton,"September 30, 1999__executive-order-13139improving-health-protection-of-military-personnel-participating-in-particular-military-operations.txt","William_J_Clinton/September 30, 1999__executive-order-13139improving-health-protection-of-military-personnel-participating-in-particular-military-operations.txt","train/democrat/William_J_Clinton/September 30, 1999__executive-order-13139improving-health-protection-of-military-personnel-participating-in-particular-military-operations.txt",10404
train,democrat,Joseph_R_Biden_Jr,"January 28, 2021__executive-order-14009strengthening-medicaid-and-the-affordable-care-act.txt","Joseph_R_Biden_Jr/January 28, 2021__executive-order-14009strengthening-medicaid-and-the-affordable-care-act.txt","train/democrat/Joseph_R_Biden_Jr/January 28, 2021__executive-order-14009strengthening-medicaid-and-the-affordable-care-act.txt",5696
train,democrat,Joseph_R_Biden_Jr,"March 14, 2023__executive-order-14092reducing-gun-violence-and-making-our-communities-safer.txt","Joseph_R_Biden_Jr/March 14, 2023__executive-order-14092reducing-gun-violence-and-making-our-communities-safer.txt","train/democrat/Joseph_R_Biden_Jr/March 14, 2023__executive-order-14092reducing-gun-violence-and-making-our-communities-safer.txt",8220
train,democrat,William_J_Clinton,"September 13, 1993__executive-order-12863presidents-foreign-intelligence-advisory-board.txt","William_J_Clinton/September 13, 1993__executive-order-12863presidents-foreign-intelligence-advisory-board.txt","train/democrat/William_J_Clinton/September 13, 1993__executive-order-12863presidents-foreign-intelligence-advisory-board.txt",6388
train,democrat,Barack_Obama,"December 18, 2014__executive-order-13684establishment-of-the-presidents-task-force-on-21st-century-policing.txt","Barack_Obama/December 18, 2014__executive-order-13684establishment-of-the-presidents-task-force-on-21st-century-policing.txt","train/democrat/Barack_Obama/December 18, 2014__executive-order-13684establishment-of-the-presidents-task-force-on-21st-century-policing.txt",3028
train,democrat,Joseph_R_Biden_Jr,"September 20, 2023__executive-order-14108ensuring-the-people-of-east-palestine-are-protected-now-and-in-the-future.txt","Joseph_R_Biden_Jr/September 20, 2023__executive-order-14108ensuring-the-people-of-east-palestine-are-protected-now-and-in-the-future.txt","train/democrat/Joseph_R_Biden_Jr/September 20, 2023__executive-order-14108ensuring-the-people-of-east-palestine-are-protected-now-and-in-the-future.txt",11417
train,democrat,Barack_Obama,"December 15, 2015__executive-order-13714strengthening-the-senior-executive-service.txt","Barack_Obama/December 15, 2015__executive-order-13714strengthening-the-senior-executive-service.txt","train/democrat/Barack_Obama/December 15, 2015__executive-order-13714strengthening-the-senior-executive-service.txt",15352
train,democrat,Barack_Obama,"July 24, 2011__executive-order-13581blocking-property-of-transnational-criminal-organizations.txt","Barack_Obama/July 24, 2011__executive-order-13581blocking-property-of-transnational-criminal-organizations.txt","train/democrat/Barack_Obama/July 24, 2011__executive-order-13581blocking-property-of-transnational-criminal-organizations.txt",6062
train,democrat,William_J_Clinton,"October 20, 1994__executive-order-12933nondisplacement-of-qualified-workers-under-certain-contracts.txt","William_J_Clinton/October 20, 1994__executive-order-12933nondisplacement-of-qualified-workers-under-certain-contracts.txt","train/democrat/William_J_Clinton/October 20, 1994__executive-order-12933nondisplacement-of-qualified-workers-under-certain-contracts.txt",9651
